"","zipcode","total_support"
"19949","54154",44572.44
"19950","54155",231689.5
"19951","54156",21453.48
"19952","54157",97520.27
"19953","54159",4849.99
"19954","54160",2096.83
"19955","54161",16664.74
"19956","54162",50904.63
"19957","54165",83122.79
"19958","54166",351396.6
"19959","54169",11485.76
"19960","54170",25697.7
"19961","54171",12814.44
"19962","54173",23463.89
"19963","54174",43515.95
"19964","54175",4767.99
"19965","54177",22482.24
"19966","54180",22747.53
"19967","54201",87981.28
"19968","54202",2309.89
"19969","54204",1730
"19970","54205",4546.8
"19971","54208",57022.47
"19972","54209",2729.97
"19973","54210",1823.97
"19974","54211",1169.96
"19975","54212",1229.97
"19976","54213",7235.98
"19977","54214",6393.65
"19978","54215",1240
"19979","54216",69044.88
"19980","54217",12628.97
"19981","54220",556576.86
"19982","54227",6289.94
"19983","54228",25614.23
"19984","54229",12180.72
"19985","54230",25139.25
"19986","54232",6873.18
"19987","54234",14214.9
"19988","54235",252394.3
"19989","54241",330492.35
"19990","54245",13111.1
"19991","54246",1094.19
"19992","54247",14431.44
"19993","54301",588412.36
"19994","54302",1103169.72
"19995","54303",1187794.75
"19996","54304",722356.42
"19997","54305",0
"19998","54307",830
"19999","54311",414462.08
"20000","54313",328018.17
"20001","54401",747608.36
"20002","54403",585674.41
"20003","54404",120
"20004","54405",54528.94
"20005","54406",14121.8
"20006","54407",1350
"20007","54408",10830.66
"20008","54409",365527.49
"20009","54410",7971.31
"20010","54411",30371.27
"20011","54412",9322.3
"20012","54413",1500
"20013","54414",33164.39
"20014","54415",535.5
"20015","54416",19135.19
"20016","54417",1943.81
"20017","54418",5058.06
"20018","54420",1277
"20019","54421",42834.56
"20020","54422",5669.61
"20021","54423",7309.83
"20022","54424",7549.23
"20023","54425",16527.99
"20024","54426",30917.7
"20025","54427",4979.97
"20026","54428",12340.22
"20027","54430",420
"20028","54433",6428.94
"20029","54435",12765.5
"20030","54436",10735.49
"20031","54437",14468.16
"20032","54440",18689.45
"20033","54441",1216.78
"20034","54442",5829.97
"20035","54443",8844.97
"20036","54446",39456.46
"20037","54447",1870
"20038","54448",24003.13
"20039","54449",544813.73
"20040","54450",2359.78
"20041","54451",131334.78
"20042","54452",354180.62
"20043","54454",5619.68
"20044","54455",158772.58
"20045","54456",85074.02
"20046","54457",113291.19
"20047","54459",10353.98
"20048","54460",40145.66
"20049","54462",2885.12
"20050","54463",2919.34
"20051","54465",2799.62
"20052","54466",13962.94
"20053","54467",310704.85
"20054","54469",28693.57
"20055","54470",12427.59
"20056","54471",8155.9
"20057","54473",6739.96
"20058","54474",68798.22
"20059","54475",8951.63
"20060","54476",344317.83
"20061","54479",50031.08
"20062","54480",11235.78
"20063","54481",686812.7
"20064","54482",100177.8
"20065","54484",34309.91
"20066","54485",877.5
"20067","54486",17212.67
"20068","54487",150897.22
"20069","54488",17291.32
"20070","54489",9678
"20071","54490",5809.88
"20072","54491",12260.98
"20073","54493",1298.36
"20074","54494",515751.85
"20075","54495",284284.43
"20076","54498",18793.8
"20077","54499",29472.41
"20078","54501",451831.79
"20079","54511",13355.33
"20080","54512",1318.86
"20081","54513",2618
"20082","54514",9202.29
"20083","54515",420
"20084","54517",719.99
"20085","54519",4109.53
"20086","54520",130390.91
"20087","54521",95901.62
"20088","54524",3348.1
"20089","54525",12904.4
"20090","54526",5163.83
"20091","54527",9730.12
"20092","54529",5597.96
"20093","54530",5546.66
"20094","54531",4988.58
"20095","54534",62917.21
"20096","54536",2559.98
"20097","54537",2114.99
"20098","54538",150878.04
"20099","54539",3919.86
"20100","54540",3979.84
"20101","54541",10542.44
"20102","54542",4759.94
"20103","54543",210
"20104","54545",999.99
"20105","54546",9694.95
"20106","54547",6443.99
"20107","54548",49422.49
"20108","54550",20939.26
"20109","54552",78609.03
"20110","54554",8105.51
"20111","54555",45423.82
"20112","54556",10927.99
"20113","54557",1545
"20114","54558",9594.47
"20115","54559",12194.48
"20116","54560",480.16
"20117","54561",189.99
"20118","54562",13772.33
"20119","54563",4323.79
"20120","54564",4849.99
"20121","54565",989
"20122","54566",5212.76
"20123","54568",99029.89
"20124","54601",1159081.93
"20125","54602",130
"20126","54603",577941.61
"20127","54610",10570.93
"20128","54611",6399.96
"20129","54612",11707.14
"20130","54613",15956.36
"20131","54614",21810.36
"20132","54615",203833.45
"20133","54616",11225
"20134","54618",13389.96
"20135","54619",7229.95
"20136","54621",1120
"20137","54622",6065
"20138","54623",4349.99
"20139","54624",6899.99
"20140","54625",1849.99
"20141","54626",3248.98
"20142","54627",5489.98
"20143","54628",4998.99
"20144","54629",17611.67
"20145","54630",12186.98
"20146","54631",7045.22
"20147","54632",1640
"20148","54634",10549.98
"20149","54635",9397.89
"20150","54636",152088.74
"20151","54637",330
"20152","54638",4589.42
"20153","54639",12009.99
"20154","54642",12209.57
"20155","54643",0
"20156","54644",6319.94
"20157","54645",0
"20158","54646",32185.74
"20159","54648",5839.93
"20160","54650",312093.17
"20161","54651",6697.97
"20162","54652",5990
"20163","54653",14300.21
"20164","54654",489.99
"20165","54655",10479.97
"20166","54656",308999.95
"20167","54657",1220
"20168","54658",8079.99
"20169","54659",5776.97
"20170","54660",338367.59
"20171","54661",11369.97
"20172","54664",6839
"20173","54665",35895.46
"20174","54666",19552.68
"20175","54667",20789.92
"20176","54669",94263.98
"20177","54670",5223.98
"20178","54701",850472.58
"20179","54702",90
"20180","54703",1157031.6
"20181","54720",179418.14
"20182","54721",4814.1
"20183","54722",22279.72
"20184","54723",3548
"20185","54724",71765.06
"20186","54725",18253.71
"20187","54726",23466.39
"20188","54727",68430.03
"20189","54728",92104.01
"20190","54729",677299.81
"20191","54730",47361.53
"20192","54731",3719.98
"20193","54732",48679.33
"20194","54733",12055.41
"20195","54734",3937.98
"20196","54736",25738.23
"20197","54737",2560
"20198","54738",9754.95
"20199","54739",45586.11
"20200","54740",6669.46
"20201","54741",11905.91
"20202","54742",26801.91
"20203","54743",204.1
"20204","54745",6307.9
"20205","54746",3749.99
"20206","54747",12209.98
"20207","54748",10069.5
"20208","54749",6229.98
"20209","54750",3157.99
"20210","54751",513486.27
"20211","54754",10648.72
"20212","54755",29323.96
"20213","54756",6439.05
"20214","54757",32807.41
"20215","54758",20709.78
"20216","54759",1896.99
"20217","54760",900
"20218","54761",2690.68
"20219","54762",11533.15
"20220","54763",9095.19
"20221","54765",687.1
"20222","54766",8489.98
"20223","54767",9748.52
"20224","54768",82521.73
"20225","54769",1899.98
"20226","54770",8159.99
"20227","54771",43650.31
"20228","54772",17926.15
"20229","54773",16009.93
"20230","54801",118341.02
"20231","54805",16397.72
"20232","54806",290878.14
"20233","54810",15940.87
"20234","54812",99816.44
"20235","54813",4964.98
"20236","54814",129790.58
"20237","54817",10776.32
"20238","54819",37544.68
"20239","54820",4792.57
"20240","54821",6680.15
"20241","54822",71442.44
"20242","54824",11061.47
"20243","54826",3530
"20244","54827",2734
"20245","54828",49965.75
"20246","54829",68144.16
"20247","54830",20101.1
"20248","54832",4102
"20249","54835",10418
"20250","54836",4479.99
"20251","54837",27496.14
"20252","54838",4249.98
"20253","54839",3741.99
"20254","54840",30965.39
"20255","54841",4149.99
"20256","54842",271
"20257","54843",421801.66
"20258","54844",1442
"20259","54845",520
"20260","54846",3049
"20261","54847",16905.5
"20262","54848",154618.22
"20263","54849",11414.76
"20264","54850",1883
"20265","54853",43864.9
"20266","54854",5300.15
"20267","54855",3505
"20268","54856",8894.97
"20269","54858",11279.97
"20270","54859",32634.26
"20271","54861",20393.74
"20272","54862",1915.97
"20273","54864",6941.96
"20274","54865",3908.99
"20275","54867",8133.99
"20276","54868",307528.97
"20277","54870",5508.99
"20278","54871",45692.24
"20279","54872",16669.72
"20280","54873",19910.96
"20281","54874",16244.58
"20282","54875",5497.21
"20283","54876",72448.55
"20284","54880",886820.2
"20285","54888",9490.56
"20286","54889",17742.95
"20287","54891",46224.67
"20288","54893",36017.35
"20289","54895",10022.03
"20290","54896",9835.87
"20291","54901",1039338.69
"20292","54902",536135.43
"20293","54903",60
"20294","54904",195641.64
"20295","54909",5749.01
"20296","54911",521281.93
"20297","54912",150
"20298","54913",139941.38
"20299","54914",650767.51
"20300","54915",625297.68
"20301","54921",8559.98
"20302","54922",10070.09
"20303","54923",183764.09
"20304","54926",458.95
"20305","54927",3089.99
"20306","54928",5748.65
"20307","54929",172955.32
"20308","54930",15392.08
"20309","54931",1980
"20310","54932",3879.99
"20311","54933",4399.73
"20312","54935",1216141.4
"20313","54937",270872.08
"20314","54940",9140.87
"20315","54941",39355.72
"20316","54942",33335.66
"20317","54943",24684.88
"20318","54944",56551.05
"20319","54945",11663.57
"20320","54946",939.99
"20321","54947",9366.85
"20322","54948",850
"20323","54949",14560.7
"20324","54950",45204.57
"20325","54952",520296.7
"20326","54956",641882.86
"20327","54960",25292.67
"20328","54961",254509.29
"20329","54962",5269.99
"20330","54963",82045.49
"20331","54964",1341.92
"20332","54965",5138.98
"20333","54966",27214.2
"20334","54967",2849.99
"20335","54968",46070.14
"20336","54969",150
"20337","54970",63830.77
"20338","54971",167340.98
"20339","54974",10220.42
"20340","54977",2431
"20341","54979",7950.79
"20342","54980",180
"20343","54981",271070.44
"20344","54982",140145.74
"20345","54983",53855.93
"20346","54984",29289.83
"20347","54985",6919.99
"20348","54986",38290.69
"20349","55001",3849.69
"20350","55003",6659.34
"20351","55005",23559.16
"20352","55006",42748.46
"20353","55007",23219.45
"20354","55008",121188.83
"20355","55009",27959.66
"20356","55011",34455.99
"20357","55012",3438.78
"20358","55013",26701.18
"20359","55014",140044.57
"20360","55016",194719.56
"20361","55017",2555
"20362","55018",1943.78
"20363","55019",6309.98
"20364","55020",6439.95
"20365","55021",495214
"20366","55024",212049.36
"20367","55025",115818.57
"20368","55026",210
"20369","55027",3950
"20370","55029",370
"20371","55030",11114.94
"20372","55031",5606.94
"20373","55032",13240.85
"20374","55033",198668.62
"20375","55036",1957.99
"20376","55037",56402.37
"20377","55038",80956.76
"20378","55040",70502.33
"20379","55041",43017.47
"20380","55042",39682.35
"20381","55043",14862.42
"20382","55044",263857.92
"20383","55045",23153.23
"20384","55046",14039.28
"20385","55047",3457.1
"20386","55049",12489.5
"20387","55051",107108.91
"20388","55052",7647.06
"20389","55053",1069
"20390","55054",2609.97
"20391","55055",60971.23
"20392","55056",76299.69
"20393","55057",211446.89
"20394","55060",432394.36
"20395","55063",78209.26
"20396","55065",3412.86
"20397","55066",291157.33
"20398","55067",210
"20399","55068",211592.94
"20400","55069",36871.75
"20401","55070",53274.24
"20402","55071",53255.32
"20403","55072",38994.83
"20404","55073",5200.49
"20405","55074",10605.55
"20406","55075",249592.87
"20407","55076",163654.99
"20408","55077",75269.98
"20409","55079",36042.53
"20410","55080",7620.82
"20411","55082",155870.18
"20412","55083",135
"20413","55084",9258.1
"20414","55085",2425.08
"20415","55087",1420
"20416","55088",1970
"20417","55089",3637.98
"20418","55090",4638.84
"20419","55092",36664.65
"20420","55101",190886.79
"20421","55102",459666.67
"20422","55103",550476.54
"20423","55104",974571.31
"20424","55105",100973.11
"20425","55106",1964084.81
"20426","55107",336720.89
"20427","55108",79380.25
"20428","55109",571071.68
"20429","55110",210266.1
"20430","55111",8298.96
"20431","55112",366907.53
"20432","55113",373418.07
"20433","55114",116607.21
"20434","55115",28520.78
"20435","55116",219890.9
"20436","55117",1201557.52
"20437","55118",299228.77
"20438","55119",817249.52
"20439","55120",16059.67
"20440","55121",80592.48
"20441","55122",180696.89
"20442","55123",80244.62
"20443","55124",490939.17
"20444","55125",162549.88
"20445","55126",97001.37
"20446","55127",63872.58
"20447","55128",298724.03
"20448","55129",78787
"20449","55130",815265.55
"20450","55144",120
"20451","55150",829.6
"20452","55155",390
"20453","55164",240
"20454","55301",71594.58
"20455","55302",44277.04
"20456","55303",383726.44
"20457","55304",162047.63
"20458","55305",111494.67
"20459","55306",123702.2
"20460","55307",13272.99
"20461","55308",36329.13
"20462","55309",176026.78
"20463","55310",4409.98
"20464","55311",117166.45
"20465","55312",2997.91
"20466","55313",242794.07
"20467","55314",4231.46
"20468","55315",17446.59
"20469","55316",121531.01
"20470","55317",30401.75
"20471","55318",179240.12
"20472","55319",8210.22
"20473","55320",16736.27
"20474","55321",45760.52
"20475","55322",8442.97
"20476","55324",5149.99
"20477","55325",22410.28
"20478","55327",24271.56
"20479","55328",50002.41
"20480","55329",17173.47
"20481","55330",289773.82
"20482","55331",24970.96
"20483","55332",9283.82
"20484","55333",4755.68
"20485","55334",13979.73
"20486","55335",7454
"20487","55336",32510.52
"20488","55337",364502.71
"20489","55338",1939.92
"20490","55339",3010.99
"20491","55340",21876.79
"20492","55341",3397
"20493","55342",10764.25
"20494","55343",264963.89
"20495","55344",105584.08
"20496","55345",77695.62
"20497","55346",53652.5
"20498","55347",63679.87
"20499","55349",15837.97
"20500","55350",107908.97
"20501","55352",50262.6
"20502","55353",10742.97
"20503","55354",9697.29
"20504","55355",67289.24
"20505","55356",9277.48
"20506","55357",10288.91
"20507","55358",37473.39
"20508","55359",20415.53
"20509","55360",4657.31
"20510","55362",176763.79
"20511","55363",35010.01
"20512","55364",43642.92
"20513","55366",2320
"20514","55367",2039.98
"20515","55368",8795.31
"20516","55369",179290.05
"20517","55370",1739.75
"20518","55371",94793.04
"20519","55372",113478.72
"20520","55373",83074.14
"20521","55374",34391.04
"20522","55375",7151.28
"20523","55376",66977.38
"20524","55378",113604.98
"20525","55379",230068.09
"20526","55381",7543.97
"20527","55382",15717.19
"20528","55384",6544.98
"20529","55385",3375
"20530","55386",4620.18
"20531","55387",34618.85
"20532","55388",49547.72
"20533","55389",15769.44
"20534","55390",15069.07
"20535","55391",28962.33
"20536","55395",14115.81
"20537","55396",8489.99
"20538","55397",6735.71
"20539","55398",75488.65
"20540","55401",127356.81
"20541","55402",22190.87
"20542","55403",436210.17
"20543","55404",1272483.52
"20544","55405",283423.78
"20545","55406",442728.06
"20546","55407",515326.99
"20547","55408",472483.89
"20548","55409",83632.96
"20549","55410",40200.21
"20550","55411",1264615.62
"20551","55412",713464.15
"20552","55413",223933.3
"20553","55414",276670.66
"20554","55415",83429.31
"20555","55416",144423.15
"20556","55417",174806.03
"20557","55418",335062.38
"20558","55419",145607.03
"20559","55420",238783.72
"20560","55421",414182.88
"20561","55422",298143.2
"20562","55423",279353.15
"20563","55424",8015.62
"20564","55425",133662.01
"20565","55426",225019.69
"20566","55427",208796.36
"20567","55428",518902.77
"20568","55429",714021.8
"20569","55430",617849.25
"20570","55431",112896.11
"20571","55432",401193.2
"20572","55433",380545.54
"20573","55434",253852.79
"20574","55435",93277.57
"20575","55436",26691.37
"20576","55437",79069.85
"20577","55438",63643.51
"20578","55439",23591.39
"20579","55440",570
"20580","55441",120679.76
"20581","55442",36272.7
"20582","55443",512669.55
"20583","55444",242699.46
"20584","55445",158081.19
"20585","55446",68946.67
"20586","55447",73564.3
"20587","55448",209500.87
"20588","55449",165976.57
"20589","55454",326288.32
"20590","55455",430
"20591","55458",1570
"20592","55487",30
"20593","55573",0
"20594","55601",699.99
"20595","55602",1001.86
"20596","55603",1444.99
"20597","55604",24738.69
"20598","55605",16205.19
"20599","55606",1370
"20600","55607",390
"20601","55609",980
"20602","55612",1529.95
"20603","55613",150
"20604","55614",12819.94
"20605","55615",30
"20606","55616",40890.28
